"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000178567",749.824524027557,0.346211206780559,0.0737217383119631,4.69618886786854,2.65060473145499e-06,8.14694734769212e-06,"EPM2AIP1","9852","EPM2A interacting protein 1"
"ENSG00000140612",1746.49582062544,-0.253528448893409,0.0540299722887417,-4.69236681334071,2.70062347967661e-06,8.29895513833902e-06,"SEC11A","23478","SEC11 homolog A, signal peptidase complex subunit"
"ENSG00000186806",44.5863080179187,1.3625270352535,0.290476161910423,4.69066730396168,2.7231545483548e-06,8.36644814126602e-06,"VSIG10L","147645","V-set and immunoglobulin domain containing 10 like"
"ENSG00000082269",173.991947810192,0.668627754150844,0.142567899084961,4.68988992923565,2.73352053790209e-06,8.39654557890807e-06,"FAM135A","57579","family with sequence similarity 135 member A"
"ENSG00000163155",149.237238830209,0.702232568188448,0.149752617229307,4.68928410855859,2.74162516441701e-06,8.41968569976617e-06,"LYSMD1","388695","LysM domain containing 1"
"ENSG00000165626",84.4005495357677,-0.956469577425954,0.203977106185943,-4.68910259249412,2.74405795983775e-06,8.42540129418516e-06,"BEND7","222389","BEN domain containing 7"
"ENSG00000004534",858.833733956905,0.326455984390364,0.0696557575239135,4.68670496158611,2.77638759951424e-06,8.52289115635095e-06,"RBM6","10180","RNA binding motif protein 6"
"ENSG00000105186",448.900863983809,-0.42220331788431,0.0901236792923038,-4.68471018049487,2.80356346482657e-06,8.60452277064014e-06,"ANKRD27","84079","ankyrin repeat domain 27"
"ENSG00000198886",99858.9116536701,0.185282912860321,0.0395578988456848,4.68384111054808,2.81548288523416e-06,8.63930600928193e-06,"ND4","4538","NADH dehydrogenase, subunit 4 (complex I)"
"ENSG00000102554",123.111740801249,-0.767523785088543,0.163869306815636,-4.68375560990234,2.81665816277139e-06,8.64111323957633e-06,"KLF5","688","Kruppel like factor 5"
"ENSG00000126012",3043.91948733405,0.213706490156874,0.0456280257300831,4.68366725794964,2.81787312845855e-06,8.64304144999421e-06,"KDM5C","8242","lysine demethylase 5C"
"ENSG00000109511",12.898715568313,3.21938954285994,0.687544763433892,4.68244354997474,2.83475266657513e-06,8.69300557635959e-06,"ANXA10","11199","annexin A10"
"ENSG00000198960",194.333950627107,-0.621139042456467,0.132694061732988,-4.68098597890796,2.85498467420879e-06,8.75322740347184e-06,"ARMCX6","54470","armadillo repeat containing X-linked 6"
"ENSG00000188846",6679.28087429271,-0.179583900854108,0.0383698949915604,-4.68033339402174,2.86408780112496e-06,8.77931073481275e-06,"RPL14","9045","ribosomal protein L14"
"ENSG00000158042",828.421002813774,-0.31957451337051,0.0683299952655447,-4.67692866256724,2.91203503990058e-06,8.92442761864313e-06,"MRPL17","63875","mitochondrial ribosomal protein L17"
"ENSG00000137936",746.590334072309,-0.373726897069761,0.0799164613393625,-4.67646953839388,2.91855930015039e-06,8.94256277871443e-06,"BCAR3","8412","BCAR3, NSP family adaptor protein"
"ENSG00000163320",1559.43247198266,0.270671154050618,0.0579364065816619,4.67186644841538,2.98475014830189e-06,9.14347280932723e-06,"CGGBP1","8545","CGG triplet repeat binding protein 1"
"ENSG00000076351",55.0041067798012,-1.17591866955873,0.251766029559645,-4.67068043935669,3.00203648788976e-06,9.19451657492089e-06,"SLC46A1","113235","solute carrier family 46 member 1"
"ENSG00000159335",4749.91652053098,-0.205137365121941,0.0439235509553855,-4.67032743619262,3.00720010610516e-06,9.20841786074752e-06,"PTMS","5763","parathymosin"
"ENSG00000197363",107.133955025944,0.841335932458782,0.180261058327788,4.66731938813369,3.05154787507615e-06,9.34227515223771e-06,"ZNF517","340385","zinc finger protein 517"
"ENSG00000152102",3540.13881495748,0.206542589600611,0.0442562713948337,4.66696771081175,3.05677344377523e-06,9.35632959799777e-06,"FAM168B","130074","family with sequence similarity 168 member B"
"ENSG00000152056",48.7644746950865,-1.21770755711752,0.26094058999358,-4.66660843047638,3.06212084960769e-06,9.37075105513252e-06,"AP1S3","130340","adaptor related protein complex 1 subunit sigma 3"
"ENSG00000074201",864.739246497643,0.317442712254382,0.0680275634687457,4.66638368431682,3.06547045594886e-06,9.37905409586346e-06,"CLNS1A","1207","chloride nucleotide-sensitive channel 1A"
"ENSG00000100300",1763.98013810273,-0.265056445734529,0.0568248604736047,-4.66444516582049,3.09450831890679e-06,9.46465287658205e-06,"TSPO","706","translocator protein"
"ENSG00000165506",183.931619474554,0.641734569640355,0.137580482385978,4.6644302920816,3.0947321354491e-06,9.46465287658205e-06,"DNAAF2","55172","dynein axonemal assembly factor 2"
"ENSG00000039650",337.635186140529,0.481840369687823,0.103311014502516,4.66397868618443,3.10153519357227e-06,9.4834908055743e-06,"PNKP","11284","polynucleotide kinase 3'-phosphatase"
"ENSG00000103995",104.337286692593,-0.876343205647736,0.187898021056999,-4.6639299377288,3.10227040477814e-06,9.48377125609214e-06,"CEP152","22995","centrosomal protein 152"
"ENSG00000007080",695.78062800151,-0.356237583204774,0.0764105725459756,-4.66215042415013,3.12922328419002e-06,9.5641834845277e-06,"CCDC124","115098","coiled-coil domain containing 124"
"ENSG00000148090",169.211944162274,0.670777921661386,0.143896036313895,4.66154550774526,3.13843652150355e-06,9.59035402320534e-06,"AUH","549","AU RNA binding methylglutaconyl-CoA hydratase"
"ENSG00000257704",210.408067674346,0.58340440978709,0.125156637021069,4.66139410320586,3.14074657087179e-06,9.59542349948351e-06,"INAFM1","255783","InaF motif containing 1"
"ENSG00000105676",549.850506713579,-0.381080163151278,0.0817696940434872,-4.66040832864814,3.15582691795294e-06,9.63949784803947e-06,"ARMC6","93436","armadillo repeat containing 6"
"ENSG00000105968",1282.67206964189,-0.283725212714406,0.0608813984096798,-4.66029395062804,3.15758115931971e-06,9.64285767220345e-06,"H2AFV","94239","H2A histone family member V"
"ENSG00000116833",15.902660471549,2.56328056527686,0.550119330514993,4.65949917243819,3.16979670722337e-06,9.67815700664141e-06,"NR5A2","2494","nuclear receptor subfamily 5 group A member 2"
"ENSG00000099999",311.164747887995,0.496350552721998,0.106572271024343,4.65740804762079,3.2021536971661e-06,9.77492568120008e-06,"RNF215","200312","ring finger protein 215"
"ENSG00000161057",1728.09955672961,-0.261646513053091,0.056198324664523,-4.65577069450014,3.22771015960414e-06,9.85089921976513e-06,"PSMC2","5701","proteasome 26S subunit, ATPase 2"
"ENSG00000001461",2173.40010971545,-0.247255316882533,0.0531204510268835,-4.65461629377734,3.24584597027548e-06,9.9041983250352e-06,"NIPAL3","57185","NIPA like domain containing 3"
"ENSG00000132780",949.004704268253,-0.316401521102553,0.067998403249951,-4.65307280730568,3.27024712621767e-06,9.97658914224717e-06,"NASP","4678","nuclear autoantigenic sperm protein"
"ENSG00000197016",167.546310764758,0.697293847186495,0.149874327903843,4.65252359719583,3.27897201492551e-06,1.00011360836035e-05,"ZNF470","388566","zinc finger protein 470"
"ENSG00000205808",115.228459080209,-0.79044862344296,0.169979660452956,-4.65025416180149,3.31526213228146e-06,1.01097316998891e-05,"PLPP6","403313","phospholipid phosphatase 6"
"ENSG00000203727",109.957685923819,0.818432804754201,0.17600930817028,4.64994046770758,3.32030855581073e-06,1.01230259610133e-05,"SAMD5","389432","sterile alpha motif domain containing 5"
"ENSG00000162490",12.974640930305,3.04770708206717,0.655648990796238,4.64838217529466,3.34548632446875e-06,1.01976788934892e-05,"DRAXIN","374946","dorsal inhibitory axon guidance protein"
"ENSG00000171476",11.8032425178762,-3.08512997566876,0.663931001961571,-4.64676294156141,3.37184267218553e-06,1.02758927424877e-05,"HOPX","84525","HOP homeobox"
"ENSG00000144711",592.927009043028,-0.378041566903145,0.0813583261870209,-4.64662419472752,3.37411030011071e-06,1.02806776107157e-05,"IQSEC1","9922","IQ motif and Sec7 domain 1"
"ENSG00000181915",538.804021516551,0.416798920695219,0.0897247752174733,4.64530470747895,3.3957487338052e-06,1.03444697889254e-05,"ADO","84890","2-aminoethanethiol dioxygenase"
"ENSG00000253304",70.7784103100911,-1.03461936701077,0.222797622233644,-4.64376305562984,3.42119905147201e-06,1.04198453442022e-05,"TMEM200B","399474","transmembrane protein 200B"
"ENSG00000135457",491.5667070963,-0.405216118971467,0.0872618837598731,-4.64367833367589,3.42260297066935e-06,1.0421967475563e-05,"TFCP2","7024","transcription factor CP2"
"ENSG00000108848",1154.64737549812,0.2909684871055,0.0626716487765023,4.64274504957007,3.43810493781077e-06,1.04670090009203e-05,"LUC7L3","51747","LUC7 like 3 pre-mRNA splicing factor"
"ENSG00000237190",220.884345351742,-0.578175197736895,0.124616534853845,-4.63963468744338,3.49025602070857e-06,1.06235838978114e-05,"CDKN2AIPNL","91368","CDKN2A interacting protein N-terminal like"
"ENSG00000163788",371.211900388101,0.448990679779962,0.0967742291216733,4.63956865226433,3.49137140579976e-06,1.06247845919217e-05,"SNRK","54861","SNF related kinase"
"ENSG00000124214",2440.27621271796,0.244829801998996,0.0527721358245857,4.63937640903541,3.4946204883498e-06,1.06324766220684e-05,"STAU1","6780","staufen double-stranded RNA binding protein 1"
"ENSG00000137198",90.8069375641053,-0.885792049789329,0.190943528773413,-4.63902628949774,3.50054527148107e-06,1.06483046875311e-05,"GMPR","2766","guanosine monophosphate reductase"
"ENSG00000182263",67.3170596160753,-1.04620438340742,0.225544984098926,-4.63856195954484,3.50841760125359e-06,1.0670049237985e-05,"FIGN","55137","fidgetin, microtubule severing factor"
"ENSG00000169255",163.179942966875,0.686341747464628,0.148038498623885,4.63623823427436,3.54807016507463e-06,1.07884171844172e-05,"B3GALNT1","8706","beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)"
"ENSG00000113761",222.978884217535,-0.572782422966388,0.123570340730096,-4.63527428654961,3.56464496942964e-06,1.08365795295904e-05,"ZNF346","23567","zinc finger protein 346"
"ENSG00000116731",500.380369836304,-0.397461588444771,0.0857637581757242,-4.63437700141823,3.58014022557777e-06,1.08814408423521e-05,"PRDM2","7799","PR/SET domain 2"
"ENSG00000132382",1364.1058655644,-0.295706755504762,0.0638158814803378,-4.63374866326765,3.59102944846304e-06,1.09122870126698e-05,"MYBBP1A","10514","MYB binding protein 1a"
"ENSG00000236104",328.435595630019,0.492661654710565,0.106332965467679,4.63319773452867,3.60060327251575e-06,1.09391241043779e-05,"ZBTB22","9278","zinc finger and BTB domain containing 22"
"ENSG00000205659",115.272777402711,-0.780545691654304,0.16850656679441,-4.63213812080467,3.61908566514187e-06,1.09930100026506e-05,"LIN52","91750","lin-52 DREAM MuvB core complex component"
"ENSG00000079337",45.5992657439597,-1.29952897829938,0.280572190807706,-4.6317098446511,3.62658168652779e-06,1.10135093542235e-05,"RAPGEF3","10411","Rap guanine nucleotide exchange factor 3"
"ENSG00000074695",5388.86908315157,-0.198549575972727,0.0428715683589649,-4.63126457866589,3.63439085917031e-06,1.10349510676663e-05,"LMAN1","3998","lectin, mannose binding 1"
"ENSG00000185753",195.221607371443,-0.620562992941504,0.13401029570686,-4.63071131712857,3.64411654425491e-06,1.10622017773901e-05,"CXorf38","159013","chromosome X open reading frame 38"
"ENSG00000198911",2235.8552733298,0.240095286081013,0.0518530035393521,4.63030624443578,3.65125306110372e-06,1.10815831166694e-05,"SREBF2","6721","sterol regulatory element binding transcription factor 2"
"ENSG00000134440",3054.76089321347,-0.211570605071025,0.0456965135912829,-4.62990693258017,3.65830119760815e-06,1.11006882953158e-05,"NARS","4677","asparaginyl-tRNA synthetase"
"ENSG00000134882",547.601300656072,-0.392984917923075,0.0848817849760166,-4.62979092668838,3.66035122747719e-06,1.11046225587812e-05,"UBAC2","337867","UBA domain containing 2"
"ENSG00000105619",193.64908749857,0.649038184929334,0.140213030406359,4.62894342307788,3.67536156928303e-06,1.11478655707128e-05,"TFPT","29844","TCF3 fusion partner"
"ENSG00000116106",927.384079981926,0.344900106892447,0.0745147261871988,4.62861671162792,3.68116377955625e-06,1.11631670335597e-05,"EPHA4","2043","EPH receptor A4"
"ENSG00000188167",51.3534534218925,1.20232636457844,0.259799202183456,4.62790630022576,3.69381060605481e-06,1.11992142999457e-05,"TMPPE","643853","transmembrane protein with metallophosphoesterase domain"
"ENSG00000126267",1189.88624216605,0.281901542586631,0.0609387734416375,4.6259799248604,3.72831412322176e-06,1.13015001127195e-05,"COX6B1","1340","cytochrome c oxidase subunit 6B1"
"ENSG00000126883",843.229476503778,-0.322067160429124,0.0696279972558347,-4.62554106282492,3.73621772921799e-06,1.13231291164332e-05,"NUP214","8021","nucleoporin 214"
"ENSG00000179588",173.77425646276,0.66388375492479,0.143608335854696,4.62287757165094,3.78453103763538e-06,1.14671912896115e-05,"ZFPM1","161882","zinc finger protein, FOG family member 1"
"ENSG00000084693",331.754944644304,-0.505668379744254,0.109446438436351,-4.62023604393787,3.83303710495488e-06,1.16117781814645e-05,"AGBL5","60509","ATP/GTP binding protein like 5"
"ENSG00000112139",531.092480584097,0.405294541464213,0.0877347189860636,4.6195456730031,3.84581220028134e-06,1.16480847118262e-05,"MDGA1","266727","MAM domain containing glycosylphosphatidylinositol anchor 1"
"ENSG00000088808",71.4509000160743,-1.01084661251171,0.21882858492055,-4.6193536044604,3.84937361826915e-06,1.1656475937138e-05,"PPP1R13B","23368","protein phosphatase 1 regulatory subunit 13B"
"ENSG00000089022",444.609308985346,0.422832936009508,0.091538067687734,4.6192032090073,3.85216452245724e-06,1.16625309638403e-05,"MAPKAPK5","8550","mitogen-activated protein kinase-activated protein kinase 5"
"ENSG00000153443",405.768912635596,0.455359822368017,0.0985863072188781,4.61889521185779,3.85788611241035e-06,1.16774544104957e-05,"UBALD1","124402","UBA like domain containing 1"
"ENSG00000170734",600.96198760786,-0.39015259314626,0.0844756516981165,-4.61852125794206,3.86484391521204e-06,1.1696112858808e-05,"POLH","5429","DNA polymerase eta"
"ENSG00000149923",2041.46910126065,0.246987415684054,0.0534875098793644,4.61766525009499,3.88081614280776e-06,1.1742038249374e-05,"PPP4C","5531","protein phosphatase 4 catalytic subunit"
"ENSG00000139304",11.3813847987164,-3.22848809200425,0.699270929601168,-4.61693451756336,3.89450090231395e-06,1.17810251022789e-05,"PTPRQ","374462","protein tyrosine phosphatase, receptor type Q"
"ENSG00000060688",410.606071606404,-0.439712885297218,0.0952521825124311,-4.61630246886818,3.90637485972405e-06,1.18145193274396e-05,"SNRNP40","9410","small nuclear ribonucleoprotein U5 subunit 40"
"ENSG00000120948",1216.48413987918,-0.274926327562382,0.0595649563030485,-4.61557171575247,3.9201463760641e-06,1.18537376467855e-05,"TARDBP","23435","TAR DNA binding protein"
"ENSG00000157036",235.619292002901,-0.557726640662917,0.120867090766856,-4.61437962247914,3.94271207504116e-06,1.19195262691193e-05,"EXOG","9941","exo/endonuclease G"
"ENSG00000164953",127.414282620063,0.74052059775698,0.160525945101871,4.61308978612173,3.96726821704368e-06,1.19913041392104e-05,"TMEM67","91147","transmembrane protein 67"
"ENSG00000026950",280.788550382968,0.516254668248935,0.111922143998505,4.61262311286521,3.97618888785191e-06,1.20158031226495e-05,"BTN3A1","11119","butyrophilin subfamily 3 member A1"
"ENSG00000167766",297.993456288672,0.491300378174334,0.106565393816063,4.61031823353782,4.02053039209533e-06,1.21473097414311e-05,"ZNF83","55769","zinc finger protein 83"
"ENSG00000040341",369.83092655654,-0.473488057333612,0.102719176820736,-4.60953905578836,4.03562718876878e-06,1.21904229366826e-05,"STAU2","27067","staufen double-stranded RNA binding protein 2"
"ENSG00000120159",214.13700097844,-0.600290003386516,0.130270526895636,-4.60802621814395,4.06509414654192e-06,1.22769175269949e-05,"CAAP1","79886","caspase activity and apoptosis inhibitor 1"
"ENSG00000049656",2078.73820991603,0.238234247656259,0.0517071678973768,4.60737374224562,4.07786657642524e-06,1.23129681629492e-05,"CLPTM1L","81037","CLPTM1 like"
"ENSG00000186106",230.750833665066,0.574403441094207,0.124679173739666,4.60705203495797,4.0841782495801e-06,1.23295000086668e-05,"ANKRD46","157567","ankyrin repeat domain 46"
"ENSG00000166313",811.100712841455,-0.318606919688931,0.0691654444145372,-4.60644650498285,4.09608373059551e-06,1.23629084623217e-05,"APBB1","322","amyloid beta precursor protein binding family B member 1"
"ENSG00000204767",178.953687117866,0.672775245844361,0.146057349958704,4.60624026133966,4.10014632783895e-06,1.23726364823281e-05,"INSYN2B","100131897","inhibitory synaptic factor family member 2B"
"ENSG00000120800",736.246347345931,-0.363993368903894,0.0790280618948429,-4.60587492817722,4.10735215817134e-06,1.23918436247962e-05,"UTP20","27340","UTP20, small subunit processome component"
"ENSG00000133107",87.0920801262018,0.901774421524359,0.195842288543654,4.60459499442252,4.13269343047109e-06,1.24657461682937e-05,"TRPC4","7223","transient receptor potential cation channel subfamily C member 4"
